Y,X,AREA,PERIMETER,GEMSTR_,GEMSTR_ID,RELATEID,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,FIELD_STA,MEAS_ID,MEAS_DATE,GEOL_1,GEOL_2,REFRNCE,STRUCTURE,STRUC_TYPE,DIPD_TREND,DIP_PLUNGE,MRR_RELIAB,N_MEAS,SYM_CODE,DISPLAY,AVANGLE
47.5180754395572,-90.9293385430071,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"122","14",,"1","124","200000","238"
47.5189768710741,-90.9282454110604,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","23",,"1","124","12000","225"
47.519465528197,-90.9269670472645,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"115","20",,"1","124","12000","245"
47.5202719396168,-90.9262805156528,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"112","19",,"1","124","12000","248"
47.5244490499871,-90.9252091745038,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","12",,"1","124","12000","210"
47.5249059280751,-90.9259467007025,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"148","23",,"1","124","12000","212"
47.5253896115263,-90.9262802194132,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"128","18",,"1","124","12000","232"
47.5263155994044,-90.9265459353307,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"165","90",,"1","128","12000","195"
47.5270111240352,-90.9272740931176,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"163","23",,"1","124","12000","197"
47.526985631946,-90.9258646829681,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"139","18",,"1","124","12000","221"
47.5278434335579,-90.9261330876655,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"165","20",,"1","124","12000","195"
47.5296784837388,-90.9238442379183,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"330","80",,"1","123","12000","30"
47.5288130160795,-90.9250370026793,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"111","23",,"1","123","12000","249"
47.5279451873029,-90.9242149053898,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"87","38",,"1","123","12000","273"
47.5285701685725,-90.922930898441,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"160","38",,"1","124","12000","200"
47.5296809732421,-90.9202171716165,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"145","15",,"1","124","12000","215"
47.5279040928697,-90.9163079888848,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"112","37",,"1","124","12000","248"
47.531013947512,-90.9222298589639,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"185","78",,"1","123","12000","175"
47.531771626126,-90.920738998986,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"338","76",,"1","123","12000","22"
47.5321359793569,-90.9182561220772,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"123","14",,"1","124","200000","237"
47.5290415025006,-90.9131901086213,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"169","32",,"1","124","12000","191"
47.531002409709,-90.9122055234922,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"123","29",,"1","124","12000","237"
47.5324583296163,-90.9115935641877,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"125","17",,"1","124","12000","235"
47.530746475902,-90.90939465119,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"141","21",,"1","124","12000","219"
47.5317177292302,-90.9083988805767,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"119","19",,"1","124","12000","241"
47.5324677772027,-90.9083690442146,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"128","15",,"1","124","12000","232"
47.5329349754032,-90.9077963039356,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"128","15",,"1","124","12000","232"
47.5345092424363,-90.9136784061958,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"158","19",,"1","124","12000","202"
47.533692462014,-90.9063051868097,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"138","14",,"1","124","12000","222"
47.5332648792996,-90.9071786400097,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"170","47",,"1","123","12000","190"
47.5352138195173,-90.9036752268642,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"144","18",,"1","124","12000","216"
47.5358210480361,-90.903298350806,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"159","16",,"1","124","12000","201"
47.5377164328465,-90.9006028759898,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"126","15",,"1","124","12000","234"
47.5405864973298,-90.8952482017086,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"151","25",,"1","124","12000","209"
47.5415235265653,-90.8942533471049,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"145","14",,"1","124","12000","215"
47.5433771856902,-90.891155816497,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"232","35",,"1","123","12000","128"
47.5436336918298,-90.8958316102489,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"143","25",,"1","124","12000","217"
47.5444980230656,-90.896452061323,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"132","14",,"1","124","12000","228"
47.5450702916004,-90.897890448761,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","18",,"1","124","12000","225"
47.5456148527913,-90.8978182775732,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"330","63",,"1","123","12000","30"
47.5458995964455,-90.8984619602311,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","13",,"1","124","12000","220"
47.5463575688045,-90.8992498966698,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"115","16",,"1","124","12000","245"
47.5470320423459,-90.8988198052164,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","16",,"1","124","12000","210"
47.5471988574269,-90.9004760524309,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"130","13",,"1","124","200000","230"
47.547098434099,-90.9024453259013,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"117","10",,"1","124","12000","243"
47.546635838665,-90.9051345054767,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"124","13",,"1","124","12000","236"
47.547036616077,-90.9065294846561,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"128","17",,"1","124","12000","232"
47.5480243922595,-90.9064397428523,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"124","15",,"1","124","12000","236"
47.5487449987648,-90.9047984619255,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"154","17",,"1","124","12000","206"
47.5517901537609,-90.9090110783736,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"129","12",,"1","124","12000","231"
47.552471890503,-90.9108486169939,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"136","13",,"1","124","12000","224"
47.5525454242755,-90.9130127434889,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"153","11",,"1","124","12000","207"
47.5540750278275,-90.9126999956349,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"157","15",,"1","124","200000","203"
47.5477769509723,-90.8836724214539,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","16",,"1","124","200000","220"
47.5486382476637,-90.8822771276559,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"125","33",,"1","124","12000","235"
47.5496154127039,-90.8797684512955,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"154","18",,"2","124","12000","206"
47.5503319023434,-90.8779253396563,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"160","19",,"1","124","12000","200"
47.5507858842873,-90.8766471321917,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"165","17",,"1","124","12000","195"
47.5577500330581,-90.876869674245,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"107","10",,"1","124","12000","253"
47.5582413126833,-90.8776058498922,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"175","10",,"1","124","200000","185"
47.560974104154,-90.8814774022337,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","25",,"1","124","12000","210"
47.5614929342457,-90.8818597178401,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","10",,"1","124","12000","220"
47.5620449250603,-90.8821902980801,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"133","8",,"1","124","12000","227"
47.5631966199874,-90.8817406052667,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"125","12",,"1","124","12000","235"
47.5560925051114,-90.8737647587726,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"155","16",,"1","124","12000","205"
47.5537476806872,-90.8733686128072,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"103","29",,"1","124","12000","257"
47.5574368803852,-90.8680851044864,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"154","9",,"1","124","12000","206"
47.5581717523908,-90.8668704563348,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"150","9",,"1","124","12000","210"
47.5600201030334,-90.8632407976674,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"153","9",,"1","124","12000","207"
47.5624535666802,-90.8575463376558,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"158","6",,"1","124","200000","202"
47.5633184162302,-90.8537587441407,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"145","9",,"1","124","12000","215"
47.5639975168827,-90.8519535572245,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"136","14",,"1","124","12000","224"
47.5651367211171,-90.8485495112148,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"227","25",,"1","124","12000","133"
47.5675051364651,-90.844173181374,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"136","13",,"1","124","12000","224"
47.5678477063583,-90.8434349238584,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"93","14",,"1","124","12000","267"
47.5706302565363,-90.83976532049,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"94","5",,"1","124","12000","266"
47.5720598031145,-90.8375995890407,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"118","7",,"1","124","12000","242"
47.5753157350046,-90.8330538532201,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"168","20",,"1","124","12000","192"
47.5767239803959,-90.8297692211359,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"345","65",,"1","123","12000","15"
47.5769994994716,-90.8278482574916,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"310","75",,"1","123","12000","50"
47.5770240714532,-90.8267936824225,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"173","9",,"1","124","12000","187"
47.5774938519438,-90.8257206664503,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"184","20",,"1","124","12000","176"
47.5793720855164,-90.8237332077439,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19820000",JCG,,MGS Two Harbors Sheet,VB,P,"150","10",,"1","122","12000","210"
47.5809211640397,-90.8278835277625,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"170","10",,"1","124","200000","190"
47.5129379636991,-91.0074926399427,0.00000,0.00000,"1334","2571",,OB,AS,MGS,"19940601","650039","5263883","15",M020.00,M020.00.1,"19921002",TJB,,NB:CNG/FM:314D.SS5,JB,P,"115","12",,"1","132","200000","245"
47.5235737571453,-90.9127018937266,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,IM,P,"140","20",,"1","73","200000","220"
47.401133116809,-91.1252738644888,0.00000,0.00000,"1791","3203",,OB,AS,MGS,"19940601","641468","5251238","15",E167.00,E167.00.3,"19870904",TJB,DMP,NB:CNE/FM:287B.SC4,VC,P,"55","18",,"1","124","12000","305"
47.4030775102115,-91.124084842828,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19860000",JCG,,,VC,P,"115","17",,"0","124","12000","245"
47.403354473887,-91.1246278065123,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19860000",JCG,,,FZ,P,"160","70",,"0","123","12000","200"
47.4035441506934,-91.1250791079119,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19860000",JCG,,,VC,P,"160","10",,"0","124","12000","200"
47.411723833942,-91.1067834548356,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"110","17",,"1","124","12000","250"
47.403662075055,-91.1214286667442,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"105","14",,"1","124","12000","255"
47.4048298080557,-91.1192602381895,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,NAN,MGS Misc. Map M-71,VC,P,"110","30",,"1","124","200000","250"
47.4155654578975,-91.1010261380091,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"135","13",,"1","124","12000","225"
47.41494260464,-91.1004306429182,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"145","19",,"1","124","12000","215"
47.4125817967054,-91.1020364747376,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"115","18",,"1","124","200000","245"
47.4122459958175,-91.1031892160968,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"115","45",,"1","124","12000","245"
47.4139775371747,-91.0967105246981,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"105","20",,"1","124","12000","255"
47.4205853003769,-91.0905303643579,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"290","67",,"1","123","12000","70"
47.4233688000547,-91.087197088829,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"305","75",,"0","123","12000","55"
47.4404365792916,-91.0651554765151,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"156","11",,"1","124","12000","204"
47.4419933441626,-91.06420672222,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"138","21",,"2","124","200000","222"
47.4429020743357,-91.0654811561365,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"175","90",,"1","126","12000","185"
47.4427992098829,-91.066554930203,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"143","26",,"1","124","12000","217"
47.4430117465256,-91.0672010324435,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,FZ,P,"292","77",,"0","123","12000","68"
47.4440137462417,-91.0596741317412,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"140","18",,"1","124","12000","220"
47.4499372034343,-91.0522624323984,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"97","20",,"1","124","12000","263"
47.4514564522427,-91.0491146923373,0.00000,0.00000,"0","0",,,,,"0","0","0","0",,,"19920000",JCG,,MGS Misc. Map M-71,VC,P,"108","22",,"1","124","200000","252"
